Time (ms), PV cell voltage (mV), Biosensor current (nA)
2302434,489.75,1175.5,
2302654,491.5,1184.875,
2302842,493.25,1185,
2303044,490.5,1176.5,
2303264,489.625,1181.625,
2303451,493,1185.125,
2303654,492.875,1177.75,
2303874,489.5,1176.375,
2304069,491.875,1185.5,
2304262,493.25,1184.25,
2304474,490.25,1175.5,
2304672,489.75,1181.625,
2304892,492.875,1185.75,
2305074,492.5,1178,
2305277,489.5,1177,
2305481,492.125,1184.75,
2305700,493.25,1182.625,
2305888,490.125,1175.5,
2306090,489.875,1183.25,
2306293,493.125,1186.375,
2306512,492.25,1177.5,
2306703,489.5,1176.5,
2306923,492.25,1184.5,
2307123,493.125,1182.875,
2307314,489.875,1176.25,
2307511,489.875,1183.75,
2307718,493.125,1185.5,
2307933,492.125,1176.25,
2308122,489.375,1177,
2308323,492.375,1185.875,
2308546,493.125,1182.875,
2308752,489.875,1176.5,
2308951,489.875,1183.25,
2309136,493,1185.125,
2309339,492,1177.5,
2309562,489.375,1178.5,
2309745,492.375,1186.125,
2309970,493.125,1182.5,
2310153,489.875,1175.875,
2310354,490,1183.875,
2310577,493,1186.625,
2310765,492,1178,
2310964,489.375,1178.5,
2311167,492.5,1185.75,
2311387,493.125,1181.5,
2311576,489.75,1176.5,
2311776,490.125,1184.875,
2311998,493,1186.625,
2312188,491.875,1177.375,
2312385,489.375,1177.375,
2312606,492.375,1185.75,
2312795,493.25,1183.125,
2312994,489.875,1177.125,
2313215,490,1184.125,
2313404,493.125,1185.875,
2313604,492,1177.125,
2313826,489.5,1178.5,
2314011,492.5,1186.625,
2314212,493.375,1182.75,
2314434,490,1175.75,
2314621,490.125,1183.5,
2314822,493.25,1186,
2315042,491.875,1177.625,
2315230,489.5,1178.75,
2315432,492.625,1185.625,
2315656,493.25,1181.5,
2315841,489.875,1175.625,
2316042,490.25,1184.25,
2316263,493.125,1186.625,
2316452,491.75,1177.25,
2316650,489.5,1177.5,
2316872,492.5,1184.875,
2317059,493.25,1182,
2317259,490,1176.5,
2317480,490.125,1184.375,
2317669,493.125,1185.625,
2317869,492,1176.5,
2318090,489.5,1177.25,
2318277,492.375,1185.75,
2318479,493.375,1183.375,
2318702,490.125,1175.875,
2318888,489.75,1182.5,
2319087,493.125,1185.5,
2319311,492.375,1177.625,
2319495,489.5,1177.875,
2319697,492.375,1185.75,
2319920,493.25,1182.625,
2320107,490.125,1175.25,
2320307,490,1183.75,
2320526,493.125,1186.375,
2320714,492.375,1177.75,
2320915,489.5,1177.125,
2321140,492.375,1184.875,
2321325,493.375,1182.625,
2321525,490,1176.25,
2321728,490.125,1184.5,
2321931,493.125,1185.875,
2322152,491.75,1176.5,
2322344,489.5,1177.5,
2322540,492.625,1185.75,
2322762,493.25,1182.125,
2322955,489.875,1176.375,
2323149,490.25,1183.875,
2323373,493.25,1185,
2323562,491.375,1176.625,
2323759,489.5,1178.625,
2323984,492.625,1186.25,
2324169,493.25,1180.25,
2324368,489.75,1175.125,
2324571,490.375,1183.875,
2324791,493.125,1185.375,
2324984,491.375,1177.5,
2325180,489.5,1179.125,
2325404,492.625,1185.5,
2325589,493.25,1180.125,
2325789,489.75,1175.875,
2326014,490.375,1185.125,
2326201,493.125,1186.375,
2326399,491.125,1176.875,
2326625,489.5,1178.875,
2326808,492.75,1185.75,
2327007,493.125,1180.25,
2327230,489.625,1177.125,
2327421,490.75,1185.375,
2327617,493.125,1185.5,
2327840,490.75,1176.375,
2328025,489.5,1181.125,
2328225,492.875,1187,
2328453,493,1179.875,
2328636,489.625,1176.625,
2328836,491.25,1184.875,
2329061,493.25,1185.375,
2329247,490.625,1177.625,
2329444,489.5,1182.75,
2329668,492.875,1186.5,
2329856,492.875,1178.375,
2330053,489.625,1176.75,
2330277,491.75,1186,
2330463,493.25,1185.875,
2330662,490.375,1177.375,
2330886,489.625,1183,
2331073,493.125,1186,
2331272,492.625,1178.25,
2331475,489.5,1178.125,
2331704,492.125,1186.5,
2331885,493.125,1183.875,
2332084,490.125,1175.625,
2332287,489.625,1182.625,
2332497,493,1186.625,
2332693,492.75,1179.25,
2332897,489.5,1177,
2333100,491.75,1184.875,
2333328,493.25,1184.25,
2333511,490.5,1176.5,
2333709,489.625,1183.125,
2333938,493,1186.375,
2334123,492.75,1178.125,
2334318,489.625,1176,
2334521,491.875,1184.625,
2334724,493.125,1184.875,
2334927,490.375,1176.875,
2335140,489.625,1182.5,
2335340,493.125,1185.5,
2335537,492.75,1177.625,
2335762,489.625,1176.625,
2335952,491.875,1186,
2336147,493.25,1184.625,
2336371,490.25,1176.125,
2336557,489.75,1182.25,
2336755,493,1185.875,
2336958,492.625,1178.875,
2337169,489.5,1177.875,
2337365,492,1186,
2337591,493.25,1184.5,
2337776,490.375,1176,
2337973,489.625,1183.625,
2338202,493.125,1187.25,
2338385,492.625,1179.125,
2338582,489.625,1177.125,
2338810,492.125,1185.25,
2338995,493.25,1184.375,
2339192,490.125,1177.5,
2339417,489.875,1184.5,
2339605,493.125,1186.625,
2339802,492.375,1177.5,
2340026,489.5,1177.875,
2340217,492.25,1186.625,
2340411,493.25,1184.875,
2340636,490,1176.875,
2340824,489.875,1183.375,
2341020,493.125,1186,
2341246,492.375,1178.5,
2341435,489.5,1178.5,
2341629,492.125,1186.625,
2341833,493.125,1184.125,
2342043,490.125,1176.125,
2342239,489.875,1184,
2342467,493,1187.25,
2342651,492.375,1178.875,
2342847,489.375,1177.5,
2343050,492.25,1185.5,
2343254,493.25,1183.75,
2343464,490,1176.875,
2343660,489.875,1184.625,
2343863,493,1186.5,
2344066,492.375,1177.625,
2344298,489.5,1176.5,
2344478,492,1185.625,
2344676,493.125,1184.75,
2344887,490.125,1176.625,
2345081,489.75,1183.125,
2345284,493,1185.375,
2345513,492.625,1178,
2345703,489.5,1177.875,
2345894,492,1186,
2346105,493.25,1184.25,
2346301,490.25,1175.875,
2346503,489.75,1182.875,
2346734,493,1186.75,
2346919,492.375,1178.875,
2347112,489.5,1177.625,
2347315,492.125,1185.375,
2347519,493.375,1183.375,
2347733,490,1176.5,
2347926,489.875,1184.375,
2348137,493,1186.5,
2348331,492.25,1177.625,
2348534,489.5,1177.375,
2348746,492.5,1185.625,
2348952,493.25,1182.5,
2349143,489.875,1176.875,
2349347,490.25,1184.25,
2349556,493.125,1185.625,
2349752,491.75,1176.625,
2349957,489.5,1178.875,
2350159,492.625,1186.5,
2350374,493.125,1180.75,
2350564,489.75,1175.875,
2350768,490.625,1183.75,
2350971,493.125,1185.75,
2351182,491,1177.375,
2351378,489.375,1180.375,
2351580,492.875,1185.875,
2351794,493.125,1178.75,
2351986,489.75,1176,
2352189,490.75,1185.375,
2352392,493.25,1186.25,
2352608,490.875,1176.875,
2352799,489.5,1179.625,
2353002,492.875,1185.875,
2353215,492.875,1179.5,
2353408,489.625,1177.125,
2353611,491.375,1185.625,
2353828,493.25,1184.625,
2354016,490.625,1176,
2354221,489.5,1182.125,
2354423,493,1186.625,
2354626,492.75,1179.125,
2354829,489.625,1176.375,
2355044,491.5,1184.75,
2355235,493.25,1184.875,
2355439,490.5,1177.375,
2355642,489.5,1183,
2355854,493,1186.25,
2356048,492.75,1178.125,
2356251,489.5,1176.5,
2356465,491.75,1185.875,
2356656,493.25,1185.625,
2356861,490.375,1176.75,
2357078,489.625,1182.5,
2357266,493,1185.75,
2357470,492.75,1178.5,
2357688,489.5,1177.5,
2357876,491.875,1186.125,
2358078,493.25,1183.875,
2358292,490.125,1175.5,
2358485,489.75,1182.875,
2358687,493,1186.5,
2358906,492.375,1178.625,
2359094,489.5,1177.25,
2359297,492.125,1184.875,
2359515,493.25,1183.25,
2359706,490.125,1176.25,
2359906,489.75,1184,
2360110,493,1186.125,
2360325,492.25,1177,
2360515,489.5,1176.375,
2360718,492.375,1185.125,
2360921,493.25,1182.625,
2361136,489.875,1176,
2361327,490.125,1183.375,
2361531,493.25,1184.875,
2361752,491.75,1176,
2361936,489.375,1177.75,
2362140,492.5,1185.625,
2362357,493.25,1180.75,
2362548,489.75,1175,
2362748,490.375,1183,
2362966,493.125,1185,
2363155,491.25,1176.75,
2363358,489.375,1178.25,
2363572,492.5,1184.75,
2363764,493.125,1179.125,
2363967,489.75,1174.75,
2364186,490.25,1183.875,
2364374,493,1185.375,
2364576,491.25,1175.875,
2364779,489.375,1177.25,
2364983,492.625,1184.25,
2365203,493.125,1179.25,
2365388,489.625,1175.625,
2365591,490.625,1183.5,
2365809,493.125,1183.5,
2365998,490.875,1175.875,
2366201,489.375,1178.625,
2366422,492.625,1185.125,
2366608,493,1179.125,
2366811,489.625,1174.875,
2367029,490.75,1183.125,
2367216,493.125,1184,
2367419,490.875,1175.75,
2367636,489.375,1179.625,
2367826,492.75,1185.125,
2368033,493,1178,
2368248,489.625,1174.5,
2368434,491,1183.75,
2368638,493.125,1184.75,
2368855,490.625,1176,
2369045,489.5,1180.5,
2369247,492.875,1184.375,
2369468,493,1177.625,
2369653,489.5,1175.5,
2369857,491.25,1184.75,
2370072,493.125,1184.25,
2370262,490.5,1175.25,
2370471,489.625,1180.375,
2370670,492.875,1185,
2370875,492.75,1178,
2371075,489.625,1175.875,
2371292,491.5,1184,
2371480,493.25,1183.5,
2371684,490.5,1175.125,
2371888,489.375,1181.25,
2372089,492.875,1185.875,
2372309,492.625,1177.875,
2372509,489.5,1175.125,
2372701,491.75,1183.625,
2372902,493.125,1183.875,
2373124,490.375,1176,
2373325,489.5,1181.125,
2373511,493,1184.75,
2373714,492.75,1176.875,
2373918,489.25,1174.875,
2374124,491.75,1184.625,
2374323,493.25,1184,
2374526,490.125,1175.375,
2374753,489.625,1181.75,
2374952,492.75,1184.25,
2375137,492.375,1176.75,
2375339,489.5,1176.625,
2375561,492.25,1184.875,
2375744,493.25,1182.375,
2375948,490,1174.75,
2376171,489.875,1182.125,
2376353,493.125,1185.375,
2376556,492.125,1177.125,
2376776,489.375,1177.125,
2376967,492.375,1184.75,
2377166,493.375,1181.25,
2377386,489.875,1175.25,
2377574,490,1183.625,
2377775,493.125,1185.5,
2377995,491.875,1176,
2378182,489.5,1176.375,
2378384,492.375,1184.25,
2378609,493.25,1181.25,
2378810,489.875,1175.5,
2378995,490,1183.125,
2379196,493.125,1184.5,
2379421,491.875,1175.25,
2379609,489.375,1176.625,
2379813,492.5,1184.625,
2380008,493.25,1181.125,
2380234,489.875,1175,
2380419,490.25,1182.5,
2380618,493.125,1184.375,
2380837,491.875,1175.875,
2381029,489.5,1177.5,
2381226,492.5,1184.875,
2381450,493.25,1180.125,
2381637,489.75,1174.25,
2381841,490.375,1182.75,
2382039,493.125,1185.125,
2382263,491.5,1176.375,
2382451,489.375,1177.125,
2382648,492.5,1184.125,
2382870,493.25,1179.625,
2383058,489.75,1175.125,
2383257,490.25,1183.625,
2383479,493.125,1185.125,
2383669,492,1175.875,
2383865,489.375,1176.25,
2384090,492.5,1184.5,
2384278,493.25,1181,
2384482,489.75,1175.375,
2384678,490.125,1182.875,
2384909,493,1184.125,
2385104,492,1175.875,
2385292,489.375,1176.5,
2385491,492.25,1185.125,
2385715,493.125,1182.25,
2385905,489.75,1174.5,
2386099,489.875,1181.875,
2386324,493,1184.625,
2386512,492.25,1176.875,
2386709,489.375,1176.5,
2386931,492,1184,
2387124,493.125,1181.875,
2387319,490.125,1174.625,
2387522,489.75,1182,
2387750,492.875,1185.25,
2387935,492.25,1176.875,
2388130,489.375,1175,
2388357,491.625,1183.25,
2388542,493.125,1183.5,
2388739,490.375,1175.625,
2388963,489.375,1179.75,
2389152,492.75,1184.25,
2389349,493,1177.25,
2389576,489.5,1174.375,
2389761,490.875,1183.625,
2389959,492.875,1184.5,
2390183,490.75,1175.25,
2390375,489.25,1177,
2390567,492.5,1183.625,
2390792,493.125,1179.125,
2390984,489.625,1175,
2391177,490.125,1183,
2391401,492.875,1184,
2391590,491.75,1174.875,
2391785,489.375,1175.875,
2392010,492.125,1184.125,
2392204,493,1181.875,
2392395,489.625,1174,
2392622,489.625,1180.75,
2392807,492.75,1183.25,
2393003,492.125,1175.875,
2393208,489.25,1175.625,
2393417,491.75,1183.75,
2393614,493,1181.625,
2393816,489.875,1173.5,
2394026,489.5,1180.625,
2394222,492.75,1184.5,
2394425,492.25,1176.125,
2394637,489,1174.375,
2394831,491.5,1182.375,
2395034,492.875,1182,
2395247,490,1174.5,
2395440,489.25,1180.5,
2395667,492.625,1184.125,
2395859,492.5,1176.25,
2396050,489.375,1173.75,
2396253,490.875,1183.25,
2396464,492.875,1183.875,
2396660,490.5,1175,
2396863,489.125,1178.125,
2397073,492.5,1183.25,
2397269,492.75,1177.375,
2397472,489.375,1174.625,
2397683,490.25,1183.5,
2397877,492.75,1183.5,
2398080,490.5,1174.375,
2398293,489.125,1177.75,
2398487,492.5,1184.375,
2398690,492.75,1178.625,
2398900,489.25,1174.875,
2399096,490.625,1183.25,
2399299,493,1183.25,
2399509,490.375,1175.125,
2399705,489.125,1179,
2399908,492.375,1185,
2400119,492.75,1178.625,
2400314,489.5,1174.25,
2400518,490.375,1183,
2400732,492.75,1184.375,
2400923,490.5,1176.125,
2401126,489,1177.875,
2401338,492.25,1184.125,
2401532,492.875,1179,
2401735,489.375,1174.875,
2401951,489.75,1183.25,
2402142,492.625,1184.625,
2402345,491.25,1175.5,
2402563,489,1175.875,
2402751,492,1184.125,
2402953,492.75,1181.5,
2403168,489.5,1175.25,
2403361,489.625,1182.75,
2403563,492.75,1184.25,
2403765,491.75,1175.75,
2403985,489,1176.375,
2404172,491.75,1185.25,
2404375,492.75,1183.125,
2404588,489.75,1174.75,
2404781,489.25,1181,
2404985,492.5,1185.125,
2405202,492.125,1177.5,
2405392,489,1176,
2405594,491.5,1184.25,
2405811,492.75,1182.75,
2406000,490,1175.375,
2406202,489.125,1181.125,
2406419,492.375,1185.625,
2406609,492.5,1178.375,
2406812,489.25,1174.5,
2407030,490.375,1183.25,
2407218,492.75,1184.625,
2407422,490.375,1176.375,
2407638,489,1178.875,
2407828,492.25,1184.625,
2408031,492.75,1178.625,
2408247,489.25,1175,
2408437,490,1184.125,
2408640,492.75,1185.5,
2408858,490.75,1175.625,
2409045,489,1177.25,
2409249,492.25,1184.375,
2409468,492.75,1180.75,
2409654,489.375,1175.75,
2409860,489.75,1183,
2410061,492.625,1184.625,
2410264,491.5,1175.5,
2410480,489,1176.625,
2410674,491.875,1185.25,
2410875,492.625,1182.125,
2411076,489.5,1174.75,
2411297,489.25,1181.125,
2411482,492.5,1184.625,
2411685,492,1177.125,
2411911,489,1175.875,
2412107,491.25,1183.625,
2412294,492.75,1182.875,
2412497,490,1174.625,
2412701,489,1180.125,
2412903,492.25,1185,
2413122,492.375,1177.75,
2413314,489.125,1174.5,
2413513,490.625,1182.75,
2413716,492.625,1184.125,
2413918,490.25,1175.625,
2414138,488.875,1178.875,
2414324,492.25,1184.375,
2414536,492.5,1177.25,
2414734,489.125,1174.5,
2414933,490.25,1183.5,
2415153,492.625,1185.125,
2415341,490.875,1176,
2415544,489,1176.875,
2415761,492,1184,
2415951,492.75,1181,
2416152,489.375,1175.625,
2416372,489.625,1183.25,
2416563,492.625,1184.875,
2416762,491.5,1175.375,
2416964,488.875,1176.125,
2417185,491.75,1184.75,
2417370,492.75,1182.875,
2417573,489.625,1174.875,
2417793,489.375,1181,
2417980,492.5,1184.125,
2418182,492.125,1176.875,
2418403,489,1175.625,
2418589,491.25,1184.125,
2418792,492.75,1182.875,
2419009,490,1174.25,
2419204,489,1179.375,
2419402,492.375,1184.625,
2419621,492.5,1178,
2419825,489.125,1174.25,
2420010,490.25,1182.5,
2420213,492.75,1183.375,
2420432,490.5,1175.125,
2420621,488.875,1178,
2420823,492.25,1183.875,
2421043,492.75,1177.625,
2421234,489.25,1173.5,
2421431,490,1182.625,
2421655,492.625,1184.25,
2421840,490.875,1175.125,
2422040,489,1176,
2422264,492,1182.875,
2422453,492.75,1179.875,
2422650,489.375,1174.375,
2422853,489.375,1182.125,
2423078,492.5,1183.875,
2423263,491.625,1174.625,
2423461,488.875,1174.25,
2423665,491.625,1183,
2423887,492.625,1181.625,
2424075,489.625,1174.125,
2424274,488.875,1179.875,
2424477,492.375,1182.625,
2424709,492.125,1176.125,
2424883,488.75,1173.5,
2425105,490.375,1183,
2425291,492.5,1183.25,
2425493,490.375,1173.875,
2425714,488.875,1176.375,
2425900,492,1183,
2426122,492.375,1178.5,
2426308,489.125,1173.875,
2426509,489.75,1181.75,
2426735,492.5,1182.75,
2426932,491,1174.375,
2427117,488.625,1176,
2427342,491.75,1183.875,
2427524,492.625,1180.375,
2427726,489.375,1173.375,
2427952,489.125,1180.625,
2428134,492.375,1184.125,
2428336,492,1176.5,
2428558,488.875,1174.875,
2428746,491.375,1182.875,
2428946,492.625,1181.625,
2429171,489.75,1174.125,
2429355,489,1180.625,
2429554,492.375,1184.375,
2429757,492.25,1176.375,
2429981,489,1173.5,
2430171,490.375,1182.125,
2430366,492.5,1183.5,
2430588,490.125,1175.125,
2430781,488.75,1177.25,
2430975,492,1183.125,
2431199,492.5,1178.375,
2431385,489.125,1173.875,
2431584,489.5,1182.125,
2431807,492.5,1184.125,
2431996,491.375,1175.125,
2432193,488.875,1174.375,
2432419,491.5,1182.875,
2432608,492.5,1181.625,
2432803,489.5,1174.375,
2433025,489,1180.5,
2433215,492.25,1183.25,
2433411,492,1175.375,
2433636,488.75,1174.125,
2433829,490.875,1183.125,
2434021,492.375,1183,
2434224,489.875,1173.375,
2434453,488.875,1177.25,
2434635,492,1183.125,
2434835,492.375,1178.125,
2435037,488.75,1174.25,
2435240,489.5,1182,
2435452,492.375,1183.25,
2435646,491.125,1174.25,
2435870,488.625,1175,
2436074,491.375,1183.625,
2436261,492.5,1182,
2436470,489.5,1173.625,
2436661,488.875,1179.375,
2436864,492.125,1183.25,
2437067,492,1177.125,
2437293,488.75,1174.375,
2437487,490.25,1182.375,
2437686,492.375,1182.75,
2437880,490.125,1174,
2438083,488.625,1176.75,
2438287,491.75,1184,
2438511,492.25,1179.375,
2438703,489,1173.5,
2438904,489.25,1180.75,
2439098,492.25,1183.875,
2439325,491.5,1175.875,
2439511,488.625,1175.375,
2439716,491.25,1183.125,
2439910,492.375,1181.375,
2440136,489.5,1173.875,
2440326,488.75,1180.5,
2440520,492.125,1184.5,
2440724,492,1176.625,
2440937,488.75,1173.875,
2441129,490.5,1182.5,
2441355,492.375,1183.25,
2441545,489.875,1174.875,
2441738,488.625,1178.375,
2441964,491.875,1183.5,
2442153,492.25,1177.5,
2442348,488.875,1173.75,
2442573,489.75,1182.625,
2442760,492.25,1184,
2442957,490.375,1174.75,
2443160,488.5,1175.125,
2443375,491.5,1182.625,
2443566,492.375,1180.25,
2443791,489,1174.125,
2443981,488.875,1181.25,
2444175,492.125,1183.25,
2444378,491.5,1174.5,
2444590,488.5,1174,
2444784,491.125,1183.125,
2444988,492.25,1182.5,
2445200,489.5,1173.625,
2445393,488.625,1178.375,
2445597,492,1182.625,
2445808,492,1176.5,
2446003,488.625,1173.875,
2446206,489.875,1182,
2446418,492.25,1182.375,
2446612,490,1173.125,
2446815,488.5,1176.125,
2447025,491.625,1183.125,
2447221,492.125,1178.25,
2447425,488.75,1173.125,
2447640,489.375,1181.125,
2447830,492.25,1182.5,
2448033,490.375,1174.125,
2448249,488.375,1176,
2448439,491.5,1183.25,
2448643,492.25,1180,
2448845,489,1172.5,
2449058,488.875,1180.625,
2449252,492.125,1183.75,
2449455,491.375,1175.25,
2449669,488.5,1174.5,
2449860,491.25,1182,
2450064,492.25,1180.75,
2450276,489.125,1173.625,
2450470,488.75,1180.625,
2450673,492,1183.375,
2450884,491.75,1175.125,
2451080,488.625,1173.25,
2451282,490.75,1182.125,
2451495,492.125,1182.5,
2451688,489.5,1174.25,
2451892,488.375,1178,
2452104,491.875,1182.375,
2452298,492,1175.875,
2452501,488.625,1173.625,
2452713,489.75,1182.5,
2452907,492.125,1182.375,
2453110,490,1173.375,
2453323,488.375,1175,
2453516,491.625,1182.5,
2453719,492.125,1178,
2453931,488.625,1173,
2454124,489.125,1180.75,
2454328,492.125,1181.75,
2454543,490.625,1172.875,
2454734,488.375,1175.125,
2454937,491.375,1182.75,
2455149,492.125,1179,
2455343,488.875,1172.25,
2455547,489,1179.625,
2455768,492,1182.5,
2455964,491,1174.5,
2456155,488.375,1174.25,
2456359,491.125,1181.5,
2456574,492.125,1179.375,
2456767,489,1172.25,
2456967,488.5,1179.25,
2457185,491.875,1182.75,
2457374,491.5,1174.625,
2457578,488.375,1172.25,
2457794,490.375,1180.625,
2457983,492,1181.5,
2458186,489.375,1173.375,
2458407,488.25,1177.75,
2458591,491.75,1182.125,
2458795,491.875,1174.75,
2459011,488.375,1172.375,
2459201,490,1181.625,
2459405,492,1182.5,
2459623,489.5,1173.125,
2459810,488.25,1175.25,
2460014,491.5,1181.5,
2460232,492,1177.375,
2460420,488.625,1173.25,
2460623,489,1181.125,
2460840,492,1182,
2461030,490.625,1172.75,
2461232,488.25,1173.75,
2461450,491.125,1182,
2461637,492,1180.5,
2461841,488.875,1172.375,
2462061,488.625,1178.75,
2462263,491.875,1181.75,
2462451,491.375,1174.5,
2462653,488.375,1173.375,
2462870,490.5,1181.625,
2463060,492,1180.625,
2463262,489.25,1172,
2463482,488.375,1177.375,
2463669,491.75,1182.375,
2463871,491.75,1175.75,
2464075,488.5,1172.625,
2464291,490,1180.625,
2464481,492,1180.875,
2464683,489.375,1172.875,
2464903,488.25,1177,
2465102,491.625,1182.75,
2465294,491.875,1176,
2465496,488.625,1172.125,
2465713,489.375,1180.75,
2465904,492,1182.625,
2466105,490.25,1174.5,
2466307,488.25,1175,
2466528,491.375,1182,
2466715,492.125,1179,
2466917,488.75,1172.75,
2467135,488.625,1180.75,
2467325,491.75,1183.5,
2467526,491.25,1174.625,
2467745,488.25,1173.25,
2467932,490.75,1181.875,
2468134,492,1181.5,
2468356,489.125,1174,
2468545,488.375,1178.75,
2468744,491.625,1182.75,
2468967,491.75,1175.5,
2469155,488.375,1173.25,
2469353,489.875,1182.625,
2469577,492,1183.125,
2469766,489.75,1174,
2469963,488.25,1176.125,
2470188,491.5,1182.5,
2470372,491.875,1178,
2470570,488.625,1173.75,
2470792,489.125,1181.625,
2470981,491.875,1183,
2471181,490.375,1173.625,
2471401,488.125,1174.75,
2471607,491.25,1183.25,
2471791,492.125,1180.375,
2471993,488.75,1173.625,
2472212,488.75,1180.5,
2472406,491.875,1182.875,
2472601,491.125,1175.25,
2472825,488.25,1175.125,
2473010,490.75,1183.5,
2473211,492.125,1181.375,
2473434,489.125,1173.125,
2473622,488.5,1179.625,
2473820,491.75,1183.75,
2474041,491.5,1176.5,
2474231,488.375,1174.25,
